Topic,1
social medium platform,0.054634
raby speculative everything,0.039194
arxiv preprint arxiv,0.035631
speculative critical design,0.033256
fiction social dreaming,0.032068
speculative everything design,0.032068
everything design fiction,0.028505
design fiction social,0.028505
generative artificial intelligence,0.027318
new medium society,0.027318
-,-
Topic,2
conference human factor,0.1753
human factor computing,0.17216
factor computing systems,0.13606
chi conference human,0.084773
entoptic field camera,0.045527
designing interactive systems,0.042387
sigchi conference human,0.039247
interactive systems conference,0.037154
factor computing system,0.029305
computing systems chi,0.027735
-,-
Topic,3
new york usa,0.080224
extended abstract chi,0.059477
abstract chi conference,0.05671
fairness accountability transparency,0.042879
human computer interaction,0.03873
conference fairness accountability,0.035964
cooperative work social,0.03458
work social computing,0.03458
york usa page,0.033197
dis july pittsburgh,0.030431
-,-
Topic,4
international conference intelligent,0.081398
intelligent user interface,0.069771
conference intelligent user,0.063957
international journal humancomputer,0.044577
meme creator ownership,0.044577
creativity support tool,0.036825
speculative design craft,0.036825
human computer interaction,0.034887
design craft speculation,0.034887
focus group discussion,0.034887
-,-
Topic,5
new york usa,0.16322
machinery new york,0.1602
computing machinery new,0.15365
association computing machinery,0.14811
chi association computing,0.067507
chi conference human,0.050882
factor computing systems,0.035769
human factor computing,0.028212
systems chi association,0.019648
dis association computing,0.018641
-,-
Topic,6
arxiv preprint arxiv,0.12379
international conference computational,0.11651
conference computational creativity,0.11408
virtual event usa,0.080101
computational creativity iccc,0.041266
dance movement ideation,0.041266
new interfaces musical,0.038839
sarah fdili alaoui,0.036412
interfaces musical expression,0.036412
conference new interfaces,0.033985
-,-
Topic,7
june virtual event,0.038464
virtual event australia,0.034485
dis june virtual,0.033159
permission make digital,0.022549
make digital hard,0.022549
digital hard copy,0.022549
hard copy part,0.022549
copy part work,0.022549
part work personal,0.022549
work personal classroom,0.022549
-,-
Topic,8
april hamburg germany,0.12798
chi april hamburg,0.12649
computing systems chi,0.12203
systems chi association,0.0878
york usa article,0.05655
conference human factor,0.053574
hum comput interact,0.031252
comput interact cscw,0.0253
interact cscw article,0.0253
conference dis association,0.023812
-,-
Topic,9
motion capture datum,0.071848
recurrent neural network,0.062139
june virtual event,0.046605
density recurrent neural,0.042722
generative model dance,0.042722
mixture density network,0.042722
charles patrick martin,0.042722
mixture density recurrent,0.04078
advance neural information,0.034955
international conference movement,0.034955
-,-
Topic,10
boost creativity robots,0.27386
creativity robots figure,0.043712
creativity research journal,0.033008
conference humanrobot interaction,0.027655
alvesoliveira arriaga paiva,0.026763
arriaga paiva hoffman,0.026763
international conference humanrobot,0.026763
research journal doi,0.020519
journal creative behavior,0.019627
torrance test creative,0.019627
-,-
Topic,11
access march available,0.12414
accessed march available,0.10115
human machine communication,0.071268
new york new,0.039084
taylor francis group,0.036785
human social world,0.036785
figure machine living,0.036785
creative practice ethnography,0.032188
york new york,0.029889
figure author photograph,0.029889
-,-
Topic,12
life abstract holographic,0.088978
jul online available,0.081241
access jul online,0.077373
figure figure figure,0.056096
november taipei twn,0.048359
cscw november taipei,0.046425
association computing machinery,0.038688
new york usa,0.034819
abstract holographic dalle,0.034819
abstract holographic stable,0.030951
-,-
Topic,13
doi url page,0.08659
issn doi url,0.049239
new york usa,0.047541
plunge among big,0.042448
among big pine,0.042448
big pine tree,0.042448
pine tree trail,0.042448
tree trail well,0.042448
trail well mark,0.042448
york usa association,0.033959
-,-
Topic,14
investigating consumer perception,0.1198
consumer perception speculative,0.1198
perception speculative labels,0.1198
speculative labels creative,0.1198
labels creative usage,0.1198
article govern applicable,0.10938
creative usage medium,0.098967
drone flight path,0.067717
near future laboratory,0.046883
design research design,0.041675
-,-
Topic,15
participatory speculative design,0.12904
metaverse perspectives japan,0.086027
perspectives japan participatory,0.086027
japan participatory speculative,0.086027
speculative design case,0.086027
design case study,0.086027
convergence international journal,0.057353
international journal research,0.057353
journal research new,0.057353
research new media,0.057353
-,-
Topic,16
creative commons license,0.038724
include chapter creative,0.023235
chapter creative commons,0.023235
springer series cultural,0.019363
series cultural computing,0.019363
creativity art design,0.016458
art design technology,0.016458
term creative common,0.013554
creative common attribution,0.013554
attribution international license,0.013554
-,-
Topic,17
relational thing talk,0.095703
effect conversational system,0.041611
perlocutionary effect conversational,0.038837
discursive design strategy,0.036063
figure infinite guide,0.034676
discursive design approach,0.029128
practicebased research inquiry,0.027741
thing talk discursive,0.024968
talk discursive design,0.024968
ethical design framework,0.024968
-,-
Topic,18
generative deep learning,0.1071
respiratory care expert,0.083873
future scenario generate,0.040002
deep generative model,0.038712
human breathing waveform,0.034841
creative commons license,0.027099
durante download shibboleth,0.027099
download shibboleth online,0.027099
shibboleth online library,0.027099
online library term,0.027099
-,-
Topic,19
international journal design,0.086963
journal design vol,0.0672
brazilian creative industries,0.0672
creative industries journal,0.0672
industries journal novo,0.063247
journal novo hamburgo,0.063247
novo hamburgo jul,0.063247
hamburgo jul dez,0.063247
jul dez issn,0.063247
visionbased design education,0.05139
-,-
Topic,20
prototype design psiv,0.078983
design psiv testing,0.075161
psiv testing dsiv,0.075161
design fiction scenario,0.053505
idea cogeneration dsii,0.044588
cogeneration dsii psiia,0.044588
dsii psiia psiib,0.044588
psiia psiib psiii,0.044588
appendix online questionnaire,0.039493
filtering iteration dsiii,0.038219
-,-
