Topic,1, , 
0.62103,29,filmmaking of the future a co-design-led investigation into the potential of immersive technologies to enhance the small and medium audiovisual production,
0.33691,11,Public Interest Technology Indian Megacities,
0.32518,43,memory manipulations in extended reality,
0.24597,15,ahrc design fellows challenges of the future ai data,
0.23662,52,participatory conceptual design of accessible digital musical instruments using generative ai,
0.23643,54,prototyping relational things that talk a discursive design strategy for conversational ai systems,
0.23637,21,deepfakes in india from words for the lies to the faces for the lies,
0.23506,42,memento flori speculative design approaches to memorials of the future,
0.21417,35,humans will lose proper imagination unconsciously,
0.21157,68,writers want ai collaborators to respect their personal values and writing strategies a human-centered perspective on ai co-writing,
-,-,-,-
Topic,2, , 
0.56634,42,memento flori speculative design approaches to memorials of the future,
0.52658,41,machines for living,
0.45363,63,unpredictable memes speculative futures of meme creators ownership through the lens of disruptive technologies,
0.44525,3,Artificial Intelligence and Creativity,
0.43961,13,World Yearbook of Education 2024 Digi... (Z-Library) (dragged),
0.42921,58,speculation forms and functions,
0.42785,21,deepfakes in india from words for the lies to the faces for the lies,
0.42433,31,from critical technical practice to reflexive data science,
0.414,24,dreams for digital spaces symposium paper what shapes the worlds of children educators and researchers,
0.3457,47,muGen — Generative AI as Machinic Exploration of Cultural Archives,
-,-,-,-
Topic,3, , 
0.64446,17,ai-generated dance and the subjectivity challenge,
0.62578,53,probing respiratory care with generative deep learning,
0.58378,26,embodying an interactive ai for dance through movement ideation,
0.44995,33,hidden layer interaction a co-creative design fiction for generative models,
0.41394,30,from ban it till we understand it to resistance is futile how university programming instructors plan to adapt as more students use ai code generation and,
0.376,4,Call for Speculative ICCC,
0.33155,61,the entoptic field camera as metaphor-driven research-through-design with ai technologies,
0.32527,60,synthetic ethnography field devices for the qualitative study of generative models,
0.32319,34,how to use generative ai as a design material for future human-computer (co-) creation,
0.31723,35,humans will lose proper imagination unconsciously,
-,-,-,-
Topic,4, , 
0.55388,66,what is human-centered about human-centered ai a map of the research landscape,
0.54564,20,conversations with the news co-speculation into conversational interactions with news content,
0.54441,10,Predictive or Imaginative Futures,
0.47819,5,Exploration of the Future of Co-Creative Systems Through Collaborative Speculative Design Practices,
0.47462,65,user perspectives of the ethical dilemmas of ownership accountability leadership in human-ai co-creation,
0.4601,54,prototyping relational things that talk a discursive design strategy for conversational ai systems,
0.45072,38,its like the value system in the loop domain experts values expectations for nlp automation,
0.44714,45,metaverse perspectives from japan a participatory speculative design case study,
0.445,46,miracle machine in the making soulful speculation with kabbalah,
0.43082,56,responsible language technologies foreseeing and mitigating harms,
-,-,-,-
Topic,5, , 
0.60924,19,boosting children's creativity through creative interactions with social robots,
0.58572,57,sparking creativity with robots a design perspective,
0.49973,59,speculative mobility exploring sustainability-driven scenarios for future car owners,
0.48633,8,Investigating Consumer Perception and Speculative AI Labels for Creative AI Usage In Media,
0.34104,36,imagining the future of creative ai tools a cospeculative workshop,
0.33652,23,designing with ai- a user study to explore the future role of ai as a collaborative tool in graphics design,
0.27055,52,participatory conceptual design of accessible digital musical instruments using generative ai,
0.25286,65,user perspectives of the ethical dilemmas of ownership accountability leadership in human-ai co-creation,
0.25282,35,humans will lose proper imagination unconsciously,
0.25107,15,ahrc design fellows challenges of the future ai data,
-,-,-,-
